state,plan_family,district,block_count,area_m2,perimeter_m,minimum_bounding_radius_m,polsby_popper,reock,convex_hull_ratio,schwartzberg,component_count,interior_ring_count
WI,NRS-v0.3,2,24696,14348173178.422215,7126658.371539943,220152.47896915514,0.003550051003216258,0.09423225347646896,0.24534084388875854,16.783506601181365,32,430
WI,NRS-v0.3,3,43250,54344738729.00738,13220037.59503945,206050.53122011106,0.003907527011013826,0.4074367091683066,0.6526822658153358,15.997385322508839,49,1372
WI,NRS-v0.3,4,28837,21143940924.30358,5553512.655001751,221083.52930318302,0.00861509893166099,0.1376966220119663,0.5561111447680681,10.773823722100301,20,513
WI,NRS-v0.3,5,19570,11429188877.542616,3166949.465458047,137326.81888704232,0.014319999637934316,0.19291003387955685,0.6081940967395321,8.356578486454461,14,194
WI,NRS-v0.3,6,11211,717282233.106926,521712.8461164825,23689.110001010624,0.03311592395864672,0.4068578611765225,0.7372657538124632,5.495175431249391,3,50
WI,NRS-v0.3,7,16118,6286569796.700904,2367086.2907805773,140049.72941437573,0.01409923097814508,0.10202328917401556,0.372364886595558,8.42174887723447,9,110
WI,NRS-v0.3,8,21265,9096201367.485191,2002751.8974289955,122533.58717961166,0.02849808164050535,0.19284123222889046,0.7224309445753748,5.9236881452159995,5,146
WI,enacted-congressional-session-118,1,15716,4006012405.487393,1004639.6113622416,56783.76334948454,0.04987714181032144,0.39547048184947997,0.7934078273894464,4.477640486505202,6,74
WI,enacted-congressional-session-118,2,20568,11192315403.365149,1708077.6396009438,79227.89448452437,0.04820749773037663,0.5675626901206071,0.8669893414240158,4.554520962237777,7,165
WI,enacted-congressional-session-118,3,36665,29594429112.06864,5102568.020947386,168866.03259069673,0.014283749491447457,0.3303508997360124,0.5860133296818346,8.367175677384362,19,553
WI,enacted-congressional-session-118,4,9932,363267641.0475246,196179.91541009175,16620.670279471655,0.1186116894644147,0.4185812522724728,0.8464310575834063,2.903596431947856,2,3
WI,enacted-congressional-session-118,5,16647,5622603369.99191,2306622.202864517,55250.33679968554,0.013279886901895072,0.5862970598789345,0.8386252162770108,8.677663632665986,14,240
WI,enacted-congressional-session-118,6,24566,13347103577.274439,4073840.423997909,104582.10670129178,0.010106222794907601,0.38843860522277324,0.6947688553268021,9.947308014666508,29,445
WI,enacted-congressional-session-118,7,44611,61202920040.92771,13783545.006909411,192582.69799248272,0.004048183122138756,0.5252762163978357,0.6977582481898629,15.717009840018212,54,1605
WI,enacted-congressional-session-118,8,24674,17485580994.5147,3667912.9083471163,116381.53412018012,0.016332471196237947,0.4109245035564558,0.6690911159226371,7.824814479212075,37,318
WV,NRS-v0.3,1,33211,25665739053.180054,5806824.109788298,175595.45296481383,0.00956502910296218,0.264958203442005,0.5158600176818597,10.224847799887398,16,234
WV,NRS-v0.3,2,35797,36764987043.41916,7233288.289213323,192499.473473393,0.008830244563154439,0.31580969094014305,0.7003126202418817,10.641764258659164,13,405
WV,enacted-congressional-session-118,1,36260,37232284495.362755,7220644.693837801,158579.45810353014,0.008973825042004726,0.47127668279803536,0.7914410191954493,10.556287287748162,11,428
WV,enacted-congressional-session-118,2,32748,25198441601.236732,4653501.9669643715,172774.73430658758,0.014622571143923855,0.26869732470860525,0.49854513271550543,8.26966902970387,16,213
WY,NRS-v0.3,1,52881,252800415026.25406,6370536.477114713,361291.9081133639,0.07827726319902684,0.6164692811046533,0.9899631967970755,3.5742274302902595,7,437
WY,enacted-congressional-session-118,0,52881,252800415026.25406,6370536.477114713,361291.9081133639,0.07827726319902684,0.6164692811046533,0.9899631967970755,3.5742274302902595,7,437
